billing_id,customer_id,billing_amount,billing_date,due_date,payment_status,plan_type,latest_billed_date
9250,9250,103.75,2023-06-01,2022-03-28,Paid,Basic,2023-08-21
9251,9251,170.27,2023-01-05,2023-07-19,Due,Unlimited,2023-05-22
9252,9252,177.45,2023-02-04,2023-12-16,Paid,Basic,2023-08-13
9253,9253,76.48,2022-10-30,2023-04-01,Due,Premium,2023-11-21
9254,9254,50.23,2022-01-04,2023-05-01,Due,Unlimited,2023-06-04
9255,9255,69.13,2023-09-26,2022-02-25,Paid,Basic,2023-08-10
9256,9256,62.75,2022-05-03,2023-04-19,Due,Basic,2023-01-01
9257,9257,164.79,2023-03-19,2022-04-07,Due,Premium,2023-09-17
9258,9258,132.24,2023-10-23,2023-08-18,Due,Unlimited,2023-05-11
9259,9259,22.03,2023-12-27,2023-12-13,Due,Unlimited,2023-05-01
9260,9260,138.4,2023-06-05,2022-02-15,Due,Unlimited,2023-12-02
9261,9261,153.4,2022-06-14,2023-08-14,Paid,Premium,2023-05-25
9262,9262,76.71,2023-12-08,2023-11-10,Due,Unlimited,2023-03-15
9263,9263,88.68,2023-12-07,2023-06-15,Due,Unlimited,2023-05-25
9264,9264,165.06,2023-12-03,2022-10-05,Due,Premium,2023-03-21
9265,9265,151.26,2023-06-27,2022-06-26,Paid,Premium,2023-09-29
9266,9266,41.81,2022-05-13,2023-08-02,Paid,Premium,2023-11-22
9267,9267,121.75,2023-12-21,2023-05-07,Paid,Basic,2023-11-05
9268,9268,130.48,2022-02-22,2022-03-07,Paid,Unlimited,2023-09-14
9269,9269,137.85,2023-08-31,2022-06-27,Due,Premium,2023-04-27
9270,9270,162.0,2022-09-19,2022-02-24,Paid,Premium,2023-08-20
9271,9271,67.55,2022-10-29,2022-07-01,Paid,Premium,2023-07-25
9272,9272,174.75,2023-10-16,2023-06-26,Paid,Basic,2023-10-30
9273,9273,46.78,2023-02-27,2023-06-17,Due,Unlimited,2023-09-28
9274,9274,168.56,2023-02-22,2022-09-25,Paid,Unlimited,2023-11-11
9275,9275,66.15,2023-05-01,2022-09-22,Paid,Basic,2023-08-30
9276,9276,56.49,2023-09-14,2022-08-12,Paid,Premium,2023-03-30
9277,9277,120.78,2022-03-12,2022-05-18,Due,Premium,2023-06-17
9278,9278,169.0,2022-07-18,2022-05-01,Paid,Premium,2023-07-08
9279,9279,148.52,2023-03-05,2023-01-06,Due,Unlimited,2023-10-07
9280,9280,170.69,2023-07-26,2022-02-11,Paid,Premium,2023-05-01
9281,9281,81.53,2022-10-25,2022-04-28,Paid,Premium,2023-02-23
9282,9282,132.64,2023-04-12,2023-09-07,Paid,Basic,2023-03-22
9283,9283,92.21,2023-08-19,2023-03-01,Due,Basic,2023-11-26
9284,9284,35.73,2023-11-09,2023-09-17,Due,Basic,2023-04-25
9285,9285,195.36,2023-01-13,2022-06-18,Paid,Unlimited,2023-11-16
9286,9286,106.44,2023-08-30,2022-04-19,Paid,Unlimited,2023-02-09
9287,9287,79.07,2023-02-14,2023-01-16,Paid,Premium,2023-01-19
9288,9288,190.9,2023-06-15,2023-08-15,Due,Unlimited,2023-04-17
9289,9289,185.65,2023-01-23,2023-09-06,Due,Unlimited,2023-01-15
9290,9290,27.19,2022-02-16,2022-06-05,Paid,Unlimited,2023-02-01
9291,9291,164.7,2022-04-14,2022-10-22,Paid,Unlimited,2023-06-27
9292,9292,192.09,2022-12-01,2024-01-09,Due,Unlimited,2023-11-28
9293,9293,50.01,2022-05-04,2022-03-05,Due,Unlimited,2023-12-14
9294,9294,116.58,2022-11-28,2023-02-24,Paid,Unlimited,2023-05-08
9295,9295,41.51,2023-02-15,2023-11-30,Paid,Unlimited,2023-07-24
9296,9296,64.22,2022-12-08,2023-11-17,Due,Premium,2023-08-18
9297,9297,114.1,2022-08-19,2023-08-16,Due,Premium,2023-11-12
9298,9298,105.28,2022-12-22,2022-05-08,Due,Premium,2023-02-18
9299,9299,172.98,2023-08-03,2022-04-28,Due,Premium,2023-10-21
9300,9300,150.86,2023-12-30,2022-05-06,Due,Basic,2023-06-04
9301,9301,152.45,2022-05-03,2022-02-15,Paid,Premium,2023-03-15
9302,9302,33.26,2023-07-28,2022-06-30,Due,Unlimited,2023-01-16
9303,9303,141.04,2023-07-28,2023-11-14,Due,Unlimited,2023-06-19
9304,9304,44.95,2023-09-12,2023-11-21,Due,Unlimited,2023-05-11
9305,9305,78.58,2023-07-24,2022-05-24,Paid,Premium,2023-11-25
9306,9306,168.35,2023-10-13,2022-08-31,Due,Basic,2023-12-27
9307,9307,188.96,2023-12-02,2023-07-16,Due,Unlimited,2023-04-14
9308,9308,109.73,2022-09-22,2023-08-17,Paid,Basic,2023-12-10
9309,9309,66.77,2022-02-23,2022-03-04,Due,Unlimited,2023-10-01
9310,9310,172.95,2023-02-12,2022-07-24,Paid,Premium,2023-02-24
9311,9311,95.6,2023-07-16,2023-12-24,Paid,Premium,2023-09-10
9312,9312,123.86,2022-05-01,2023-08-13,Paid,Unlimited,2023-08-08
9313,9313,125.56,2022-10-22,2023-08-20,Due,Basic,2023-03-29
9314,9314,145.89,2022-02-04,2023-06-20,Due,Premium,2023-02-19
9315,9315,180.06,2023-01-27,2022-12-25,Due,Unlimited,2023-11-03
9316,9316,58.93,2023-09-15,2022-01-26,Paid,Premium,2023-07-12
9317,9317,155.65,2022-11-25,2022-02-05,Paid,Basic,2023-07-29
9318,9318,93.97,2022-05-24,2023-03-12,Paid,Premium,2023-12-08
9319,9319,190.53,2023-11-22,2023-12-01,Due,Premium,2023-02-24
9320,9320,169.28,2022-12-10,2023-10-25,Due,Basic,2023-03-30
9321,9321,66.98,2022-08-25,2022-07-25,Due,Premium,2023-11-02
9322,9322,20.64,2022-08-23,2022-05-16,Due,Premium,2023-08-14
9323,9323,54.66,2023-11-03,2023-07-28,Paid,Premium,2023-12-30
9324,9324,148.12,2022-02-06,2023-07-20,Paid,Premium,2023-06-02
9325,9325,59.91,2022-05-19,2023-01-12,Due,Unlimited,2023-08-05
9326,9326,156.44,2023-03-22,2022-10-19,Due,Basic,2023-04-19
9327,9327,143.81,2022-03-13,2023-01-21,Paid,Unlimited,2023-09-08
9328,9328,160.85,2023-11-05,2023-04-17,Paid,Basic,2023-06-30
9329,9329,172.11,2022-05-27,2022-11-01,Due,Basic,2023-12-21
9330,9330,142.85,2023-08-21,2023-10-17,Paid,Basic,2023-08-30
9331,9331,155.16,2022-07-28,2023-06-19,Paid,Basic,2023-08-04
9332,9332,113.87,2023-10-28,2023-02-08,Due,Basic,2023-04-29
9333,9333,172.09,2022-09-11,2022-02-01,Paid,Premium,2023-07-22
9334,9334,70.12,2023-03-15,2022-10-15,Due,Basic,2023-10-11
9335,9335,172.27,2022-05-20,2022-08-02,Due,Premium,2023-02-28
9336,9336,105.01,2023-08-09,2023-03-12,Paid,Basic,2023-12-27
9337,9337,61.48,2023-02-22,2023-02-01,Due,Basic,2023-04-23
9338,9338,89.25,2022-03-08,2022-06-13,Due,Unlimited,2023-04-07
9339,9339,48.78,2022-12-17,2023-01-26,Paid,Premium,2023-04-23
9340,9340,121.09,2022-07-21,2023-09-18,Paid,Basic,2023-06-29
9341,9341,164.07,2023-12-26,2023-06-16,Paid,Premium,2023-04-18
9342,9342,25.11,2022-04-05,2023-12-15,Paid,Unlimited,2023-03-03
9343,9343,62.99,2023-05-22,2023-12-02,Due,Basic,2023-03-02
9344,9344,38.45,2022-08-14,2022-06-30,Paid,Premium,2023-11-27
9345,9345,170.73,2023-09-27,2023-04-16,Paid,Premium,2023-12-23
9346,9346,31.13,2023-01-19,2023-01-15,Due,Premium,2023-01-28
9347,9347,116.02,2022-05-30,2023-09-03,Paid,Premium,2023-02-08
9348,9348,68.97,2022-03-13,2022-07-28,Due,Premium,2023-08-13
9349,9349,139.6,2023-09-26,2022-07-19,Due,Premium,2023-01-13
9350,9350,153.09,2023-03-26,2023-05-18,Due,Basic,2023-08-18
9351,9351,35.82,2022-09-02,2022-03-26,Due,Premium,2023-11-11
9352,9352,105.95,2023-10-19,2022-12-01,Paid,Unlimited,2023-03-18
9353,9353,147.99,2022-03-25,2022-09-18,Due,Basic,2023-03-03
9354,9354,137.7,2023-02-16,2022-12-06,Paid,Premium,2023-11-19
9355,9355,160.69,2023-12-20,2022-07-13,Due,Premium,2023-01-16
9356,9356,34.59,2022-09-09,2022-06-26,Paid,Unlimited,2023-04-27
9357,9357,158.31,2023-07-25,2022-02-08,Paid,Premium,2023-05-07
9358,9358,106.61,2023-06-14,2022-02-16,Due,Unlimited,2023-09-03
9359,9359,158.01,2022-07-22,2023-04-22,Paid,Unlimited,2023-03-24
9360,9360,74.08,2022-08-02,2022-09-02,Paid,Basic,2023-08-31
9361,9361,119.09,2023-05-02,2022-05-05,Paid,Unlimited,2023-06-01
9362,9362,109.79,2022-01-01,2023-03-29,Due,Unlimited,2023-01-27
9363,9363,85.17,2022-12-19,2022-05-23,Paid,Unlimited,2023-04-12
9364,9364,28.84,2023-02-07,2022-02-12,Due,Premium,2023-03-06
9365,9365,71.82,2023-09-18,2023-05-18,Paid,Unlimited,2023-09-20
9366,9366,49.35,2022-09-27,2022-12-23,Due,Premium,2023-07-06
9367,9367,99.55,2022-08-24,2023-11-06,Paid,Premium,2023-07-12
9368,9368,145.78,2023-12-10,2023-09-16,Paid,Unlimited,2023-04-02
9369,9369,81.85,2022-07-10,2023-09-04,Paid,Premium,2023-02-17
9370,9370,90.51,2022-04-12,2022-10-05,Due,Basic,2023-07-22
9371,9371,50.8,2023-04-30,2023-02-24,Due,Basic,2023-07-26
9372,9372,123.67,2023-03-06,2023-03-31,Due,Premium,2023-07-24
9373,9373,116.23,2023-05-12,2022-11-15,Paid,Premium,2023-09-21
9374,9374,197.14,2022-03-22,2022-11-17,Due,Basic,2023-09-28
9375,9375,60.91,2023-09-17,2023-07-20,Due,Basic,2023-09-18
9376,9376,109.81,2023-08-14,2022-03-24,Paid,Premium,2023-04-10
9377,9377,166.55,2023-12-19,2023-08-04,Due,Premium,2023-02-23
9378,9378,31.76,2023-06-15,2022-05-16,Paid,Unlimited,2023-08-14
9379,9379,66.55,2022-03-29,2022-10-12,Due,Unlimited,2023-02-10
9380,9380,70.4,2023-07-28,2022-03-10,Paid,Unlimited,2023-06-30
9381,9381,194.1,2022-07-01,2023-12-14,Paid,Unlimited,2023-08-24
9382,9382,109.57,2022-10-10,2022-11-04,Paid,Basic,2023-03-29
9383,9383,139.48,2023-08-30,2023-07-11,Due,Premium,2023-09-23
9384,9384,191.39,2022-06-03,2022-04-24,Paid,Premium,2023-04-21
9385,9385,151.02,2023-01-17,2023-08-24,Paid,Unlimited,2023-06-24
9386,9386,29.14,2022-01-23,2022-07-27,Paid,Basic,2023-01-13
9387,9387,157.46,2023-03-10,2022-06-10,Due,Premium,2023-01-30
9388,9388,88.54,2023-12-13,2022-09-24,Paid,Unlimited,2023-02-08
9389,9389,53.05,2022-08-11,2022-12-01,Paid,Unlimited,2023-05-08
9390,9390,60.4,2022-08-28,2022-09-14,Paid,Premium,2023-02-04
9391,9391,177.41,2023-09-17,2022-07-14,Due,Premium,2023-04-01
9392,9392,89.67,2023-05-22,2022-07-30,Paid,Unlimited,2023-01-08
9393,9393,52.18,2022-03-15,2022-11-23,Due,Premium,2023-11-18
9394,9394,120.92,2023-11-08,2023-08-29,Paid,Premium,2023-12-01
9395,9395,198.73,2023-02-24,2023-04-11,Paid,Unlimited,2023-05-06
9396,9396,158.04,2022-06-24,2023-07-12,Due,Unlimited,2023-04-30
9397,9397,56.32,2023-12-14,2023-07-12,Paid,Unlimited,2023-08-11
9398,9398,127.07,2022-11-01,2023-11-10,Due,Unlimited,2023-05-12
9399,9399,84.01,2022-06-02,2023-10-09,Due,Unlimited,2023-05-23
9400,9400,33.84,2022-02-08,2022-11-22,Paid,Premium,2023-04-16
9401,9401,62.84,2022-04-07,2022-12-23,Due,Premium,2023-07-08
9402,9402,105.76,2023-07-01,2022-05-30,Paid,Basic,2023-05-01
9403,9403,142.98,2023-05-01,2023-03-17,Paid,Unlimited,2023-02-08
9404,9404,160.19,2023-04-23,2023-01-30,Due,Basic,2023-03-10
9405,9405,120.2,2023-04-18,2023-11-09,Due,Basic,2023-07-30
9406,9406,122.82,2023-12-07,2022-09-11,Paid,Unlimited,2023-08-14
9407,9407,76.83,2023-01-27,2022-11-21,Due,Basic,2023-01-13
9408,9408,44.14,2022-11-18,2023-04-02,Paid,Premium,2023-01-18
9409,9409,124.69,2023-08-14,2022-12-01,Due,Premium,2023-11-06
9410,9410,194.93,2023-03-02,2022-03-26,Paid,Unlimited,2023-01-19
9411,9411,177.23,2022-02-12,2023-09-30,Paid,Premium,2023-05-22
9412,9412,177.11,2022-12-09,2023-01-26,Paid,Unlimited,2023-02-21
9413,9413,164.98,2022-07-25,2022-06-10,Paid,Premium,2023-08-18
9414,9414,109.16,2022-01-22,2022-02-28,Due,Basic,2023-07-24
9415,9415,27.85,2022-03-28,2023-04-28,Due,Premium,2023-07-04
9416,9416,51.53,2022-03-15,2023-02-20,Paid,Premium,2023-02-19
9417,9417,147.18,2022-10-25,2022-02-13,Due,Premium,2023-03-24
9418,9418,110.88,2023-05-29,2022-08-31,Paid,Unlimited,2023-02-16
9419,9419,36.54,2022-12-02,2022-05-20,Due,Premium,2023-11-21
9420,9420,156.26,2022-01-24,2023-09-18,Paid,Basic,2023-01-16
9421,9421,146.23,2022-09-19,2022-07-26,Paid,Basic,2023-06-13
9422,9422,165.86,2022-07-08,2023-06-17,Paid,Unlimited,2023-11-09
9423,9423,162.21,2023-11-01,2022-09-01,Due,Premium,2023-01-30
9424,9424,45.88,2022-07-24,2022-09-27,Paid,Premium,2023-11-16
9425,9425,52.37,2022-02-26,2023-11-05,Paid,Premium,2023-12-10
9426,9426,141.53,2023-04-22,2022-10-09,Paid,Premium,2023-05-05
9427,9427,84.6,2023-02-27,2022-02-02,Paid,Basic,2023-10-20
9428,9428,55.82,2022-09-29,2022-03-11,Due,Premium,2023-03-12
9429,9429,171.5,2022-05-24,2022-03-03,Due,Premium,2023-04-08
9430,9430,44.7,2023-01-15,2022-06-15,Paid,Premium,2023-08-23
9431,9431,71.98,2022-05-03,2022-09-05,Paid,Unlimited,2023-05-05
9432,9432,160.0,2022-08-30,2022-07-28,Due,Basic,2023-03-17
9433,9433,125.66,2022-10-11,2023-11-19,Due,Unlimited,2023-06-27
9434,9434,173.4,2022-03-17,2022-09-04,Due,Unlimited,2023-11-03
9435,9435,154.84,2022-04-28,2023-04-29,Due,Basic,2023-12-20
9436,9436,131.45,2022-02-01,2022-09-23,Due,Basic,2023-06-16
9437,9437,130.8,2023-04-15,2023-06-14,Due,Unlimited,2023-10-21
9438,9438,93.12,2022-12-11,2023-01-09,Due,Unlimited,2023-03-25
9439,9439,177.64,2022-07-19,2023-10-21,Due,Unlimited,2023-10-17
9440,9440,54.68,2022-12-15,2022-04-02,Paid,Basic,2023-06-30
9441,9441,67.55,2023-09-09,2023-11-29,Due,Basic,2023-09-22
9442,9442,103.21,2023-11-30,2023-04-22,Paid,Premium,2023-01-08
9443,9443,69.97,2023-05-27,2023-03-23,Paid,Unlimited,2023-09-30
9444,9444,80.49,2023-04-26,2023-04-16,Due,Basic,2023-07-18
9445,9445,119.27,2022-10-15,2023-08-12,Paid,Unlimited,2023-01-16
9446,9446,78.91,2022-04-01,2022-12-21,Due,Basic,2023-02-17
9447,9447,140.25,2023-11-04,2023-12-28,Paid,Basic,2023-05-11
9448,9448,145.17,2023-02-04,2023-09-07,Paid,Premium,2023-05-27
9449,9449,96.37,2022-01-05,2023-07-18,Paid,Premium,2023-04-19
9450,9450,193.78,2022-07-11,2023-05-23,Paid,Unlimited,2023-09-11
9451,9451,135.34,2023-01-01,2023-10-19,Due,Basic,2023-09-14
9452,9452,168.1,2022-01-23,2022-04-26,Paid,Premium,2023-06-13
9453,9453,38.56,2022-03-06,2024-01-06,Due,Basic,2023-11-27
9454,9454,125.68,2022-08-17,2023-04-01,Paid,Premium,2023-02-28
9455,9455,28.39,2023-10-07,2023-02-14,Paid,Premium,2023-09-28
9456,9456,88.97,2023-01-16,2023-05-25,Paid,Unlimited,2023-08-15
9457,9457,126.34,2022-02-20,2023-03-07,Due,Unlimited,2023-10-18
9458,9458,78.57,2022-05-29,2022-07-15,Due,Unlimited,2023-04-10
9459,9459,197.86,2022-03-03,2023-05-19,Paid,Unlimited,2023-09-10
9460,9460,184.09,2022-07-15,2023-10-24,Due,Premium,2023-11-10
9461,9461,130.17,2023-09-29,2022-02-21,Paid,Premium,2023-01-25
9462,9462,152.24,2023-10-15,2023-04-07,Paid,Basic,2023-09-23
9463,9463,107.04,2022-09-23,2022-01-23,Paid,Unlimited,2023-04-20
9464,9464,100.24,2023-01-28,2022-07-05,Paid,Basic,2023-02-23
9465,9465,143.11,2022-07-10,2022-06-17,Due,Unlimited,2023-10-19
9466,9466,132.38,2023-11-10,2022-11-01,Paid,Premium,2023-01-31
9467,9467,60.06,2023-10-26,2022-04-01,Paid,Basic,2023-09-09
9468,9468,172.73,2023-02-05,2023-11-30,Due,Basic,2023-08-14
9469,9469,56.62,2023-04-22,2023-08-12,Paid,Basic,2023-05-15
9470,9470,99.92,2022-03-13,2023-01-10,Due,Unlimited,2023-01-21
9471,9471,160.87,2022-03-19,2023-03-24,Due,Basic,2023-03-11
9472,9472,41.61,2023-02-12,2022-03-03,Paid,Basic,2023-04-13
9473,9473,82.12,2023-03-17,2023-07-29,Paid,Premium,2023-01-20
9474,9474,184.3,2023-03-16,2023-12-16,Paid,Premium,2023-03-16
9475,9475,108.19,2023-03-13,2023-11-30,Due,Premium,2023-11-01
9476,9476,63.15,2022-07-10,2023-04-15,Paid,Premium,2023-08-28
9477,9477,147.54,2022-02-04,2023-11-13,Paid,Unlimited,2023-07-15
9478,9478,122.69,2022-05-03,2023-12-12,Due,Basic,2023-01-31
9479,9479,95.97,2022-08-19,2022-07-20,Due,Premium,2023-08-14
9480,9480,169.65,2023-11-08,2024-01-06,Due,Premium,2023-01-05
9481,9481,64.38,2022-01-30,2023-05-30,Due,Unlimited,2023-12-20
9482,9482,90.62,2023-07-07,2023-11-03,Due,Unlimited,2023-10-06
9483,9483,57.87,2022-07-29,2023-06-15,Paid,Premium,2023-08-28
9484,9484,128.26,2022-12-27,2022-04-22,Due,Unlimited,2023-12-13
9485,9485,181.63,2022-11-22,2023-12-08,Due,Basic,2023-04-01
9486,9486,161.07,2022-01-22,2023-02-13,Due,Unlimited,2023-05-04
9487,9487,69.44,2023-12-02,2023-07-07,Paid,Premium,2023-07-01
9488,9488,79.51,2022-01-24,2023-01-26,Paid,Unlimited,2023-03-27
9489,9489,63.74,2022-04-09,2022-09-06,Due,Premium,2023-05-28
9490,9490,102.2,2022-01-08,2023-06-01,Paid,Premium,2023-12-08
9491,9491,163.38,2023-09-02,2023-05-05,Paid,Unlimited,2023-09-10
9492,9492,20.85,2023-05-30,2023-12-28,Due,Premium,2023-09-29
9493,9493,30.73,2022-06-17,2023-01-14,Due,Basic,2023-11-11
9494,9494,45.3,2022-08-20,2022-04-22,Paid,Premium,2023-03-14
9495,9495,172.59,2023-07-17,2022-03-17,Due,Basic,2023-09-02
9496,9496,99.32,2022-11-22,2022-08-05,Due,Unlimited,2023-06-18
9497,9497,60.69,2022-03-26,2022-02-03,Due,Unlimited,2023-04-21
9498,9498,166.88,2022-06-23,2023-06-16,Due,Basic,2023-08-15
9499,9499,171.51,2022-01-04,2022-11-21,Due,Premium,2023-10-07
9500,9500,152.46,2023-04-08,2022-08-22,Paid,Premium,2023-03-12
9501,9501,42.13,2022-03-25,2022-01-25,Due,Premium,2023-01-20
9502,9502,154.06,2023-08-22,2023-01-29,Due,Basic,2023-08-15
9503,9503,74.53,2022-02-12,2023-10-29,Paid,Unlimited,2023-08-13
9504,9504,117.15,2022-12-15,2022-03-25,Due,Premium,2023-07-23
9505,9505,172.16,2022-05-15,2022-11-07,Due,Basic,2023-07-08
9506,9506,105.13,2022-02-21,2023-01-31,Paid,Unlimited,2023-06-07
9507,9507,92.37,2023-11-05,2023-01-06,Paid,Basic,2023-01-20
9508,9508,181.92,2022-05-18,2022-11-23,Paid,Unlimited,2023-04-11
9509,9509,163.37,2023-01-03,2023-05-27,Paid,Unlimited,2023-06-13
9510,9510,100.04,2023-08-24,2023-11-02,Paid,Unlimited,2023-09-29
9511,9511,105.32,2023-06-29,2023-08-21,Due,Unlimited,2023-05-07
9512,9512,138.03,2023-09-23,2022-03-27,Paid,Unlimited,2023-12-13
9513,9513,192.11,2023-08-19,2023-12-17,Paid,Basic,2023-03-01
9514,9514,124.75,2022-02-16,2023-12-05,Paid,Unlimited,2023-06-17
9515,9515,98.81,2023-11-22,2023-10-29,Due,Premium,2023-11-04
9516,9516,83.74,2023-01-07,2022-03-31,Due,Unlimited,2023-03-15
9517,9517,125.54,2023-01-17,2023-07-01,Paid,Premium,2023-05-22
9518,9518,112.1,2022-04-03,2023-04-10,Paid,Unlimited,2023-11-25
9519,9519,95.32,2022-09-26,2023-04-14,Due,Premium,2023-02-08
9520,9520,161.31,2023-12-01,2022-09-06,Paid,Premium,2023-08-13
9521,9521,85.78,2022-01-04,2022-03-14,Paid,Premium,2023-12-05
9522,9522,52.27,2022-04-02,2022-12-14,Due,Premium,2023-11-22
9523,9523,161.16,2022-02-08,2023-05-11,Paid,Basic,2023-11-24
9524,9524,44.42,2022-05-15,2024-01-14,Paid,Basic,2023-08-15
9525,9525,44.64,2023-05-29,2023-02-16,Paid,Basic,2023-05-27
9526,9526,185.09,2023-09-26,2023-07-12,Paid,Unlimited,2023-02-23
9527,9527,112.5,2023-11-16,2022-03-25,Due,Basic,2023-07-31
9528,9528,136.86,2022-06-07,2023-05-18,Paid,Premium,2023-01-22
9529,9529,52.67,2023-04-28,2023-04-04,Due,Basic,2023-05-23
9530,9530,46.82,2022-06-04,2023-11-03,Due,Premium,2023-01-13
9531,9531,144.16,2023-01-18,2023-04-15,Paid,Premium,2023-07-09
9532,9532,37.78,2023-09-18,2022-06-11,Paid,Premium,2023-06-30
9533,9533,30.45,2022-04-27,2023-08-08,Paid,Basic,2023-08-04
9534,9534,69.85,2023-05-16,2022-11-01,Due,Premium,2023-03-17
9535,9535,38.02,2022-09-21,2023-08-26,Due,Premium,2023-11-06
9536,9536,69.89,2022-04-19,2022-11-20,Paid,Unlimited,2023-04-07
9537,9537,59.09,2022-04-13,2023-02-15,Due,Unlimited,2023-01-20
9538,9538,77.49,2023-02-12,2023-04-04,Paid,Premium,2023-10-19
9539,9539,191.95,2023-05-06,2024-01-08,Paid,Unlimited,2023-06-04
9540,9540,34.26,2023-09-30,2023-01-17,Due,Unlimited,2023-09-29
9541,9541,22.95,2023-12-21,2024-01-02,Paid,Premium,2023-07-14
9542,9542,137.88,2022-04-02,2023-08-24,Due,Unlimited,2023-01-16
9543,9543,82.25,2022-04-12,2023-10-26,Paid,Unlimited,2023-10-24
9544,9544,69.71,2023-12-13,2022-08-29,Due,Unlimited,2023-08-30
9545,9545,28.96,2022-07-13,2022-01-23,Paid,Premium,2023-06-09
9546,9546,172.5,2023-04-30,2023-02-27,Due,Premium,2023-02-22
9547,9547,25.91,2023-04-19,2022-04-11,Due,Unlimited,2023-07-31
9548,9548,45.91,2022-08-26,2022-08-24,Paid,Unlimited,2023-11-22
9549,9549,192.42,2023-02-15,2022-11-24,Due,Unlimited,2023-02-12
9550,9550,46.83,2023-03-10,2023-03-03,Paid,Unlimited,2023-08-06
9551,9551,29.97,2023-05-13,2023-11-17,Paid,Premium,2023-04-17
9552,9552,48.43,2022-07-30,2023-05-26,Due,Unlimited,2023-09-14
9553,9553,27.93,2023-03-28,2022-12-08,Due,Unlimited,2023-05-25
9554,9554,155.91,2023-08-19,2023-06-28,Due,Premium,2023-06-18
9555,9555,135.74,2023-02-06,2024-01-03,Paid,Unlimited,2023-04-16
9556,9556,57.86,2022-08-13,2022-12-19,Due,Basic,2023-02-05
9557,9557,153.25,2022-07-19,2022-01-18,Due,Unlimited,2023-08-30
9558,9558,99.57,2022-12-05,2023-06-04,Paid,Unlimited,2023-06-04
9559,9559,115.45,2023-01-03,2023-03-03,Due,Basic,2023-02-28
9560,9560,160.07,2023-07-18,2022-11-17,Due,Unlimited,2023-02-07
9561,9561,199.63,2022-12-02,2023-05-09,Paid,Basic,2023-06-17
9562,9562,171.9,2022-01-12,2023-09-07,Paid,Basic,2023-03-14
9563,9563,118.97,2023-01-29,2022-02-27,Due,Basic,2023-08-11
9564,9564,80.24,2022-09-07,2023-10-15,Due,Unlimited,2023-08-19
9565,9565,195.76,2023-09-15,2023-08-22,Due,Basic,2023-04-04
9566,9566,162.44,2023-11-19,2023-09-01,Due,Unlimited,2023-05-10
9567,9567,124.89,2023-08-03,2023-02-13,Due,Basic,2023-07-02
9568,9568,161.28,2023-03-02,2022-06-09,Due,Basic,2023-03-14
9569,9569,159.07,2022-04-09,2023-12-19,Paid,Basic,2023-04-20
9570,9570,30.71,2023-11-28,2023-08-29,Due,Unlimited,2023-12-29
9571,9571,192.55,2022-02-03,2023-02-10,Paid,Unlimited,2023-09-29
9572,9572,128.67,2023-11-14,2023-01-20,Paid,Basic,2023-08-03
9573,9573,193.16,2023-03-13,2022-09-20,Paid,Premium,2023-01-25
9574,9574,134.99,2023-07-01,2022-10-08,Paid,Premium,2023-09-17
9575,9575,154.41,2023-06-20,2023-05-27,Due,Premium,2023-10-06
9576,9576,67.04,2022-08-13,2023-10-10,Paid,Unlimited,2023-06-30
9577,9577,88.33,2023-02-11,2022-03-20,Paid,Basic,2023-01-05
9578,9578,96.7,2022-05-21,2023-12-20,Paid,Basic,2023-01-12
9579,9579,45.89,2022-05-19,2022-10-02,Due,Premium,2023-04-01
9580,9580,64.1,2023-08-30,2023-12-10,Due,Unlimited,2023-03-30
9581,9581,120.92,2022-10-18,2023-01-14,Due,Unlimited,2023-03-10
9582,9582,40.85,2022-07-18,2022-06-20,Paid,Unlimited,2023-08-30
9583,9583,24.16,2022-01-14,2023-02-27,Paid,Premium,2023-01-05
9584,9584,60.55,2023-10-09,2023-02-28,Due,Unlimited,2023-11-30
9585,9585,179.23,2022-07-05,2022-05-26,Due,Unlimited,2023-03-06
9586,9586,177.87,2023-04-21,2023-11-10,Due,Basic,2023-03-14
9587,9587,181.4,2022-11-16,2022-09-23,Paid,Basic,2023-01-01
9588,9588,109.32,2023-10-07,2022-02-24,Due,Unlimited,2023-02-11
9589,9589,133.0,2022-06-13,2023-12-02,Paid,Premium,2023-04-11
9590,9590,96.83,2022-07-28,2023-08-16,Paid,Unlimited,2023-07-02
9591,9591,141.35,2023-08-28,2022-06-06,Due,Basic,2023-12-13
9592,9592,85.17,2022-06-28,2023-09-04,Paid,Premium,2023-06-29
9593,9593,27.6,2023-06-11,2022-05-13,Paid,Basic,2023-08-26
9594,9594,184.57,2023-06-15,2023-11-21,Due,Premium,2023-12-12
9595,9595,40.47,2023-01-30,2022-12-07,Due,Basic,2023-11-19
9596,9596,83.43,2023-02-13,2022-11-02,Paid,Unlimited,2023-05-16
9597,9597,144.57,2022-09-18,2022-06-08,Paid,Premium,2023-01-11
9598,9598,143.47,2023-10-06,2022-07-18,Due,Premium,2023-10-02
9599,9599,157.38,2023-08-14,2023-02-22,Due,Basic,2023-06-18
9600,9600,132.81,2022-12-07,2023-04-29,Paid,Unlimited,2023-06-12
9601,9601,161.26,2022-09-13,2022-12-19,Paid,Premium,2023-12-19
9602,9602,71.93,2023-01-28,2022-11-25,Due,Premium,2023-12-30
9603,9603,146.94,2022-08-10,2022-04-04,Due,Basic,2023-05-10
9604,9604,50.32,2022-12-13,2023-11-08,Paid,Unlimited,2023-06-17
